MeanTempError,MaxTempError,TempFluctuation,AvgHeaterPower,AvgConveyorSpeed,PeakMotorCurrent,RMSVibration,OperatingHours,QualityScore,MaintenanceScore,QualityRisk,MaintenanceRisk
3.71999338749558,7.66248373043126,3.28696566385484,97.6050352786369,0.867150466062353,2.97998950964139,0.182291113271865,505.25,0.0694046434853142,0.446580997495403,Low,Medium
2.83623193110047,5.63644789985239,2.81052962278895,97.5647271607415,0.866343079479996,2.97998950964139,0.176719700985741,505.44118587503,0.055964650937705,0.435332939528593,Low,Medium
2.44340028558422,4.37963555743522,1.96788986127966,97.5647271607415,0.865607313374508,2.97998950964139,0.171659631628536,505.602371750059,0.0421578094952613,0.425200948314721,Low,Medium
2.57585050945498,4.7407280269785,1.58234791013657,97.9506375797015,0.864863884818287,2.97978215382469,0.166092631572292,505.75118587503,0.0385754031545651,0.414924004958628,Low,Medium
2.43072012438208,4.7407280269785,1.33577644866371,99.089603923465,0.864190311775388,2.97892777639565,0.165672048412503,505.877115250177,0.0348346839337587,0.416683228265185,Low,Medium
3.1944415156628,4.7407280269785,1.30831938662775,99.9596918821042,0.863591156652888,2.9774294521904,0.166460941167118,505.982327677135,0.035811554767043,0.419964634713489,Low,Medium
3.88499411267385,6.49507721497997,1.16923884389131,99.3408586352456,0.863110985166001,2.97731216356586,0.165303014880902,506.063535588626,0.0401473072916542,0.41608329368736,Low,Medium
5.161613136765,10.4597657770666,0.788703865360594,96.8165907900114,0.862591685596032,2.97542869203466,0.163925773111035,506.149531073161,0.0492316056016777,0.406343535147236,Low,Low
7.20835019223283,16.0990938909948,0.836386805746725,89.0278013959471,0.862012680846629,2.97451844440207,0.163363449627732,506.24071694819,0.0689706522397872,0.385454271777223,Low,Low
10.0514563725254,16.3390368186703,4.3477947226729,74.8049863604315,0.861258888679393,2.97287484074265,0.160949953747512,506.354787573043,0.111958996155946,0.344478982304128,Low,Low
11.7435998153054,16.3390368186703,8.60662938912522,55.6726750679044,0.86034780294575,2.9725248309542,0.161939094427655,506.487819618927,0.158733938034061,0.298602183776073,Low,Low
12.9730619273908,16.3390368186703,10.3554574241489,36.3318164326583,0.85940816917594,2.97136330329559,0.163134661965933,506.623670305248,0.178638586066146,0.252322598362217,Low,Low
13.2967465012278,16.3390368186703,10.0069685412557,18.8560842778925,0.858497838187852,2.96913618526336,0.163423101226821,506.753511054316,0.174793255552257,0.208472822742242,Low,Low
11.7763953680313,16.3390368186703,8.98040311955423,6.64487367195683,0.857632183574281,2.96513883195073,0.163016059449523,506.873511054316,0.159237606426643,0.175715911518304,Low,Low
9.26005574513018,14.0542680391612,10.9182813485183,0.867688707472412,0.856736594978992,2.96054715717161,0.163445138563667,506.993511054315,0.165369944425725,0.160514769589133,Low,Low
6.78586090187228,12.1285532709022,14.6399608196555,0,0.855803875120513,2.95847480518105,0.158859499688664,507.115266581473,0.190702774672595,0.148380564906356,Low,Low
5.01299499268576,11.6525673204743,17.4494773229281,0,0.854627296378112,2.95756729047718,0.156670668164687,507.267022108631,0.212016121668538,0.143712946510781,Low,Low
3.60767837883651,7.60548727807921,17.5020175222325,0.0153397369171695,0.853196610223685,2.9553776859968,0.155634464053499,507.45,0.1965930153795,0.140959210840845,Low,Low
2.94478419656177,4.61643044351774,15.82899810602,1.29631660629708,0.851619305746414,2.94964902294016,0.153549442013457,507.65,0.168063940424687,0.137948114135521,Low,Low
2.88208977366533,4.61643044351774,14.0284611738221,3.58083402391068,0.850031643238418,2.9433817850025,0.151883545914395,507.85,0.147535370027835,0.138093940585351,Low,Low
2.7749470711863,4.61643044351774,12.0127218435244,5.7948914851733,0.848443778321681,2.93659852747257,0.155529742878447,508.05,0.128587212545995,0.14861505346565,Low,Low
2.68330694507664,4.61643044351774,10.5202721178143,6.99169984285612,0.846865867912915,2.92932366275244,0.154336216703386,508.25,0.115087566883654,0.14662358650275,Low,Low
2.65713304983702,4.4116114398285,9.15337317835547,6.97636010593939,0.845397382335749,2.92158337249921,0.156090533369648,508.43791119039,0.102374267637275,0.147383153567031,Low,Low
2.73722676683627,4.48853014855493,7.1066650354683,5.69538323655948,0.844225163632848,2.91340551339926,0.159886774626749,508.588955595195,0.0833602826697536,0.148922802849096,Low,Low
3.23230306551444,5.0357356126755,4.98610585595963,3.41086581894587,0.843301252952206,2.90481951691433,0.162105905287804,508.709399643243,0.0655897116853671,0.144593857517611,Low,Low
4.37750733578348,6.20119253785522,3.59113559527048,1.19680835768325,0.842548033026156,2.89585628336001,0.162483384276619,508.809399643243,0.0583201977584111,0.136564147663623,Low,Low
4.48322981616918,6.20119253785522,4.8022866177131,4.38227232280042e-13,0.841818406920447,2.88703843574698,0.165546155086401,508.909399643243,0.0718726628302387,0.136561865350348,Low,Low
3.76587652785916,6.20119253785522,6.91923351559098,0,0.841027664670431,2.88654807069796,0.165612774238773,509.021488452853,0.0925840947943665,0.136585124087936,Low,Low
3.38239191953588,6.20119253785522,8.27441494736142,0,0.840003415581684,2.88505257175161,0.163923442916826,509.170444048048,0.106689818647914,0.132708059724577,Low,Low
3.66097710795969,6.5598048471544,8.90321255717878,0,0.838832103635157,2.88177502056945,0.161857852611638,509.345792159319,0.116233539073139,0.127426430378363,Low,Low
3.69574281112425,6.55980484715533,7.23029585029723,0.173718549246022,0.837745606001868,2.87201250596664,0.162627993600081,509.511584318639,0.10060925678639,0.125905336011257,Low,Low
4.21750270666378,6.55980484715533,5.32554537499565,1.41790242653367,0.836839299899211,2.86199082410651,0.163459245937147,509.655792159319,0.0836728841133615,0.127074459748247,Low,Low
5.21536667547324,6.55980484715533,3.44613717685723,4.64342496114188,0.836013881583738,2.85174604222166,0.166027918188499,509.79579215932,0.0681449612114006,0.136625214556668,Low,Low
5.39088574673737,6.55980484715533,1.80422421146846,9.26500401606357,0.835251141005342,2.84131503046383,0.168749945256352,509.935792159319,0.0528019103838927,0.149907247197212,Low,Low
4.31249937823259,6.55980484715533,1.66400856441165,14.2291191924716,0.834531521870037,2.83826045808708,0.172428420895033,510.08,0.0494375700953969,0.168715188257667,Low,Low
3.36346695879359,5.96899230274373,1.28562013115663,18.4700555299512,0.833718769655807,2.83380868835523,0.173431138389848,510.254207840681,0.0425692064772908,0.179805192974589,Low,Low
2.98622919399369,5.53263440182944,0.661280942423998,20.1859460560436,0.83288157083423,2.82540160145078,0.176854664347209,510.45,0.035123349303073,0.188026375074168,Low,Low
2.56702187882445,4.82019977635412,1.67236090857111,18.3384863872187,0.832130381630373,2.81467038731685,0.180065360759927,510.65,0.0434371295732018,0.186050405073409,Low,Low
2.45991402246639,4.82019977635412,2.90378319566965,13.9873933613484,0.831493497002129,2.8038863756307,0.185335938192247,510.85,0.0565212464624554,0.18196147306247,Low,Low
2.81517155315792,4.82019977635412,3.35717819379531,9.02327818494048,0.831011252427737,2.79308837718906,0.189384209190147,511.021269427939,0.062685698990883,0.173844950187932,Low,Low
3.20859775179798,4.82019977635412,3.4538130198844,4.60862329821486,0.830643950054988,2.78231525312588,0.194171608754166,511.181269427939,0.0651652976330024,0.168598969189079,Low,Low
2.63993142051022,3.89777306025817,3.66860675631806,1.64854889483485,0.830375334917154,2.77160577505422,0.196742705820012,511.341269427939,0.0638115561958842,0.162531007071045,Low,Low
2.13421607631276,3.83014330992643,4.19170585767207,0.270486029051558,0.830207125234439,2.76099848553027,0.198061918656267,511.501269427939,0.0678572433608494,0.157924255559351,Low,Low
3.9286560741868,22.3927664514565,4.93765890027101,1.49968926166366e-13,0.842140396974779,2.75541419793448,0.197009896376107,511.661269427939,0.113310397626707,0.153151963864738,Low,Low
5.80551818999941,22.3927664514565,5.10081220897757,0,0.854139315381264,2.75053155934184,0.198836901068335,511.85,0.115252770996602,0.155156050497388,Low,Low
5.78649085563912,22.3927664514565,4.34692782316992,0,0.866246669944175,2.74024266612027,0.19910227161111,512.05,0.122655554732972,0.152006285061905,Low,Low
8.83092995333334,22.3927664514565,3.94211537240107,0,0.878480378409126,2.73016883477049,0.199153543810324,512.25,0.141828699360081,0.148503223196066,Low,Low
13.023765530945,22.3927664514565,3.10497530372837,2.53379539572052e-12,0.890764467205818,2.72034632020693,0.198665473984303,512.42633922537,0.159669709807835,0.143987740186489,Low,Low
